RocksDB:    version 6.24
Date:       Thu Aug 18 16:40:21 2022
CPU:        8 * Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
CPUCache:   8192 KB
... finished 100 ops                              ... finished 200 ops                              ... finished 300 ops                              ... finished 400 ops                              ... finished 500 ops                              ... finished 600 ops                              ... finished 700 ops                              ... finished 800 ops                              ... finished 900 ops                              ... finished 1000 ops                              ... finished 1500 ops                              ... finished 2000 ops                              ... finished 2500 ops                              ... finished 3000 ops                              ... finished 3500 ops                              ... finished 4000 ops                              ... finished 4500 ops                              ... finished 5000 ops                              ... finished 6000 ops                              ... finished 7000 ops                              ... finished 8000 ops                              ... finished 9000 ops                              ... finished 10000 ops                              ... finished 15000 ops                              ... finished 20000 ops                              ... finished 25000 ops                              ... finished 30000 ops                              ... finished 35000 ops                              ... finished 40000 ops                              ... finished 45000 ops                              Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
current level: 0
mymsg /home/jeongho/mnt/000009.buf CREATE
Rocks2level is called on db_impl.cc 2
current level: 0
mymsg /home/jeongho/mnt/000013.buf CREATE
mymsg /home/jeongho/mnt/000008.log DELETE level:-1
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    903900
Prefix:    0 bytes
Keys per prefix:    0
RawSize:    100.0 MB (estimated)
FileSize:   56.9 MB (estimated)
Write rate: 0 bytes/second
Read rate: 0 ops/second
Compression: Snappy
Compression sampling rate: 0
Memtablerep: skip_list
Perf Level: 1
------------------------------------------------
DB path: [/home/jeongho/mnt]
table cache access after 10000 times, 0 milliseconds elapsed.
filter block access after 117869 times, 70 milliseconds elapsed.
filter block wasted 72131 times, 42 milliseconds elapsed.
index block access after 46969 times, 39 milliseconds elapsed.
index block wasted 73031 times, 60 milliseconds elapsed.
data block access after 46969 times, 137 milliseconds elapsed.
data block wasted 73031 times, 266 milliseconds elapsed.
file search access after 120000 times, 54 milliseconds elapsed.
file search wasted 73450 times, 29 milliseconds elapsed.
table cache access after 200000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 124066 times, 73 milliseconds elapsed.
filter block wasted 75934 times, 44 milliseconds elapsed.
index block access after 50925 times, 42 milliseconds elapsed.
index block wasted 79075 times, 64 milliseconds elapsed.
data block access after 50925 times, 142 milliseconds elapsed.
data block wasted 79075 times, 273 milliseconds elapsed.
file search access after 130000 times, 58 milliseconds elapsed.
file search wasted 79528 times, 31 milliseconds elapsed.
table cache access after 210000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 130309 times, 76 milliseconds elapsed.
filter block wasted 79691 times, 46 milliseconds elapsed.
table cache access after 220000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 136528 times, 79 milliseconds elapsed.
filter block wasted 83472 times, 48 milliseconds elapsed.
index block access after 54872 times, 45 milliseconds elapsed.
index block wasted 85128 times, 68 milliseconds elapsed.
data block access after 54872 times, 147 milliseconds elapsed.
data block wasted 85128 times, 280 milliseconds elapsed.
file search access after 140000 times, 61 milliseconds elapsed.
file search wasted 85597 times, 33 milliseconds elapsed.
table cache access after 230000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 142723 times, 82 milliseconds elapsed.
filter block wasted 87277 times, 50 milliseconds elapsed.
table cache access after 240000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 148957 times, 85 milliseconds elapsed.
filter block wasted 91043 times, 51 milliseconds elapsed.
index block access after 58835 times, 48 milliseconds elapsed.
index block wasted 91165 times, 72 milliseconds elapsed.
data block access after 58835 times, 152 milliseconds elapsed.
data block wasted 91165 times, 287 milliseconds elapsed.
file search access after 150000 times, 65 milliseconds elapsed.
file search wasted 91676 times, 35 milliseconds elapsed.
table cache access after 250000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 155139 times, 88 milliseconds elapsed.
filter block wasted 94861 times, 53 milliseconds elapsed.
index block access after 62733 times, 51 milliseconds elapsed.
index block wasted 97267 times, 76 milliseconds elapsed.
data block access after 62733 times, 157 milliseconds elapsed.
data block wasted 97267 times... finished 200000 ops                              , 294 milliseconds elapsed.
file search access after 160000 times, 69 milliseconds elapsed.
file search wasted 97830 times, 37 milliseconds elapsed.
table cache access after 260000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 161341 times, 91 milliseconds elapsed.
filter block wasted 98659 times, 55 milliseconds elapsed.
table cache access after 270000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 167557 times, 94 milliseconds elapsed.
filter block wasted 102443 times, 57 milliseconds elapsed.
index block access after 66630 times, 54 milliseconds elapsed.
index block wasted 103370 times, 80 milliseconds elapsed.
data block access after 66630 times, 161 milliseconds elapsed.
data block wasted 103370 times, 301 milliseconds elapsed.
file search access after 170000 times, 73 milliseconds elapsed.
file search wasted 103972 times, 39 milliseconds elapsed.
table cache access after 280000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 173751 times, 97 milliseconds elapsed.
filter block wasted 106249 times, 59 milliseconds elapsed.
index block access after 70548 times, 56 milliseconds elapsed.
index block wasted 109452 times, 84 milliseconds elapsed.
data block access after 70548 times, 166 milliseconds elapsed.
data block wasted 109452 times, 308 milliseconds elapsed.
table cache access after 290000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 179972 times, 100 milliseconds elapsed.
filter block wasted 110028 times, 61 milliseconds elapsed.
file search access after 180000 times, 77 milliseconds elapsed.
file search wasted 110049 times, 41 milliseconds elapsed.
table cache access after 300000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 186193 times, 103 milliseconds elapsed.
filter block wasted 113807 times, 63 milliseconds elapsed.
index block access after 74488 times, 59 milliseconds elapsed.
index block wasted 115512 times, 88 milliseconds elapsed.
data block access after 74488 times, 171 milliseconds elapsed.
data block wasted 115512 times, 315 milliseconds elapsed.
file search access after 190000 times, 80 milliseconds elapsed.
file search wasted 116160 times, 43 milliseconds elapsed.
table cache access after 310000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 192378 times, 106 milliseconds elapsed.
filter block wasted 117622 times, 64 milliseconds elapsed.
table cache access after 320000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 198582 times, 109 milliseconds elapsed.
filter block wasted 121418 times, 66 milliseconds elapsed.
index block access after 78397 times, 61 milliseconds elapsed.
index block wasted 121603 times, 92 milliseconds elapsed.
data block access after 78397 times, 175 milliseconds elapsed.
data block wasted 121603 times, 322 milliseconds elapsed.
file search access after 200000 times, 84 milliseconds elapsed.
file search wasted 122275 times, 45 milliseconds elapsed.
table cache access after 330000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 204769 times, 112 milliseconds elapsed.
filter block wasted 125231 times, 68 milliseconds elapsed.
index block access after 82274 times, 64 milliseconds elapsed.
index block wasted 127726 times, 97 milliseconds elapsed.
data block access after 82274 times, 180 milliseconds elapsed.
data block wasted 127726 times, 330 milliseconds elapsed.
file search access after 210000 times, 88 milliseconds elapsed.
file search wasted 128454 times, 47 milliseconds elapsed.
table cache access after 340000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 210965 times, 116 milliseconds elapsed.
filter block wasted 129035 tim... finished 250000 ops                              es, 70 milliseconds elapsed.
table cache access after 350000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 217196 times, 119 milliseconds elapsed.
filter block wasted 132804 times, 73 milliseconds elapsed.
index block access after 86208 times, 67 milliseconds elapsed.
index block wasted 133792 times, 101 milliseconds elapsed.
data block access after 86208 times, 186 milliseconds elapsed.
data block wasted 133792 times, 339 milliseconds elapsed.
file search access after 220000 times, 92 milliseconds elapsed.
file search wasted 134552 times, 49 milliseconds elapsed.
table cache access after 360000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 223374 times, 123 milliseconds elapsed.
filter block wasted 136626 times, 75 milliseconds elapsed.
index block access after 90103 times, 70 milliseconds elapsed.
index block wasted 139897 times, 106 milliseconds elapsed.
data block access after 90103 times, 191 milliseconds elapsed.
data block wasted 139897 times, 348 milliseconds elapsed.
table cache access after 370000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 229577 times, 126 milliseconds elapsed.
filter block wasted 140423 times, 77 milliseconds elapsed.
file search access after 230000 times, 97 milliseconds elapsed.
file search wasted 140671 times, 52 milliseconds elapsed.
table cache access after 380000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 235816 times, 130 milliseconds elapsed.
filter block wasted 144184 times, 79 milliseconds elapsed.
index block access after 94053 times, 74 milliseconds elapsed.
index block wasted 145947 times, 111 milliseconds elapsed.
data block access after 94053 times, 198 milliseconds elapsed.
data block wasted 145947 times, 357 milliseconds elapsed.
file search access after 240000 times, 101 milliseconds elapsed.
file search wasted 146759 times, 54 milliseconds elapsed.
table cache access after 390000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 242002 times, 133 milliseconds elapsed.
filter block wasted 147998 times, 81 milliseconds elapsed.
table cache access after 400000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 248220 times, 137 milliseconds elapsed.
filter block wasted 151780 times, 84 milliseconds elapsed.
index block access after 97998 times, 77 milliseconds elapsed.
index block wasted 152002 times, 115 milliseconds elapsed.
data block access after 97998 times, 204 milliseconds elapsed.
data block wasted 152002 times, 366 milliseconds elapsed.
file search access after 250000 times, 105 milliseconds elapsed.
file search wasted 152852 times, 56 milliseconds elapsed.
table cache access after 410000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 254427 times, 141 milliseconds elapsed.
filter block wasted 155573 times, 86 milliseconds elapsed.
index block access after 101864 times, 81 milliseconds elapsed.
index block wasted 158136 times, 122 milliseconds elapsed.
data block access after 101864 times, 211 milliseconds elapsed.
data block wasted 158136 times, 378 milliseconds elapsed.
file search access after 260000 times, 110 milliseconds elapsed.
file search wasted 158985 times, 59 milliseconds elapsed.
table cache access after 420000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 260618 times, 145 milliseconds elapsed.
filter block wasted 159382 times, 88 milliseconds elapsed.
table cache access after 430000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 266786 times, 148 milliseconds elapsed.
filter block wasted 163214 times, 90 milliseconds elapsed.
index block access after 105738 times, 84 milliseconds elapsed.
index block w... finished 300000 ops                              asted 164262 times, 127 milliseconds elapsed.
data block access after 105738 times, 217 milliseconds elapsed.
data block wasted 164262 times, 388 milliseconds elapsed.
file search access after 270000 times, 114 milliseconds elapsed.
file search wasted 165181 times, 61 milliseconds elapsed.
table cache access after 440000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 272973 times, 152 milliseconds elapsed.
filter block wasted 167027 times, 92 milliseconds elapsed.
index block access after 109561 times, 87 milliseconds elapsed.
index block wasted 170439 times, 131 milliseconds elapsed.
data block access after 109561 times, 223 milliseconds elapsed.
data block wasted 170439 times, 397 milliseconds elapsed.
table cache access after 450000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 279136 times, 155 milliseconds elapsed.
filter block wasted 170864 times, 95 milliseconds elapsed.
file search access after 280000 times, 118 milliseconds elapsed.
file search wasted 171422 times, 63 milliseconds elapsed.
table cache access after 460000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 285346 times, 158 milliseconds elapsed.
filter block wasted 174654 times, 96 milliseconds elapsed.
index block access after 113460 times, 90 milliseconds elapsed.
index block wasted 176540 times, 135 milliseconds elapsed.
data block access after 113460 times, 227 milliseconds elapsed.
data block wasted 176540 times, 404 milliseconds elapsed.
file search access after 290000 times, 122 milliseconds elapsed.
file search wasted 177503 times, 66 milliseconds elapsed.
table cache access after 470000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 291555 times, 161 milliseconds elapsed.
filter block wasted 178445 times, 98 milliseconds elapsed.
table cache access after 480000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 297776 times, 164 milliseconds elapsed.
filter block wasted 182224 times, 100 milliseconds elapsed.
index block access after 117428 times, 92 milliseconds elapsed.
index block wasted 182572 times, 139 milliseconds elapsed.
data block access after 117428 times, 232 milliseconds elapsed.
data block wasted 182572 times, 411 milliseconds elapsed.
file search access after 300000 times, 125 milliseconds elapsed.
file search wasted 183579 times, 68 milliseconds elapsed.
table cache access after 490000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 303979 times, 167 milliseconds elapsed.
filter block wasted 186021 times, 102 milliseconds elapsed.
index block access after 121359 times, 95 milliseconds elapsed.
index block wasted 188641 times, 143 milliseconds elapsed.
data block access after 121359 times, 237 milliseconds elapsed.
data block wasted 188641 times, 418 milliseconds elapsed.
file search access after 310000 times, 129 milliseconds elapsed.
file search wasted 189715 times, 70 milliseconds elapsed.
table cache access after 500000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 310182 times, 170 milliseconds elapsed.
filter block wasted 189818 times, 104 milliseconds elapsed.
table cache access after 510000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 316391 times, 173 milliseconds elapsed.
filter block wasted 193609 times, 106 milliseconds elapsed.
index block access after 125273 times, 98 milliseconds elapsed.
index block wasted 194727 times, 147 milliseconds elapsed.
data block access after 125273 times, 242 milliseconds elapsed.
data block wasted 194727 times, 426 milliseconds elapsed.
file search access after 320000 times, 133 milliseconds elapsed.
file search wasted 195820 times, 72 milliseconds elapsed.
table cache access after 520000 times, 0 ... finished 350000 ops                              milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 322586 times, 176 milliseconds elapsed.
filter block wasted 197414 times, 108 milliseconds elapsed.
index block access after 129150 times, 101 milliseconds elapsed.
index block wasted 200850 times, 152 milliseconds elapsed.
data block access after 129150 times, 247 milliseconds elapsed.
data block wasted 200850 times, 434 milliseconds elapsed.
table cache access after 530000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 328775 times, 179 milliseconds elapsed.
filter block wasted 201225 times, 110 milliseconds elapsed.
file search access after 330000 times, 137 milliseconds elapsed.
file search wasted 201971 times, 74 milliseconds elapsed.
table cache access after 540000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 335005 times, 183 milliseconds elapsed.
filter block wasted 204995 times, 112 milliseconds elapsed.
index block access after 133112 times, 103 milliseconds elapsed.
index block wasted 206888 times, 156 milliseconds elapsed.
data block access after 133112 times, 252 milliseconds elapsed.
data block wasted 206888 times, 442 milliseconds elapsed.
file search access after 340000 times, 141 milliseconds elapsed.
file search wasted 208072 times, 76 milliseconds elapsed.
table cache access after 550000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 341192 times, 186 milliseconds elapsed.
filter block wasted 208808 times, 114 milliseconds elapsed.
table cache access after 560000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 347388 times, 189 milliseconds elapsed.
filter block wasted 212612 times, 116 milliseconds elapsed.
index block access after 136974 times, 106 milliseconds elapsed.
index block wasted 213026 times, 160 milliseconds elapsed.
data block access after 136974 times, 258 milliseconds elapsed.
data block wasted 213026 times, 450 milliseconds elapsed.
file search access after 350000 times, 145 milliseconds elapsed.
file search wasted 214200 times, 78 milliseconds elapsed.
table cache access after 570000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 353614 times, 192 milliseconds elapsed.
filter block wasted 216386 times, 118 milliseconds elapsed.
index block access after 140906 times, 109 milliseconds elapsed.
index block wasted 219094 times, 165 milliseconds elapsed.
data block access after 140906 times, 263 milliseconds elapsed.
data block wasted 219094 times, 459 milliseconds elapsed.
table cache access after 580000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 359803 times, 196 milliseconds elapsed.
filter block wasted 220197 times, 120 milliseconds elapsed.
file search access after 360000 times, 149 milliseconds elapsed.
file search wasted 220319 times, 80 milliseconds elapsed.
table cache access after 590000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 366018 times, 199 milliseconds elapsed.
filter block wasted 223982 times, 122 milliseconds elapsed.
index block access after 144818 times, 112 milliseconds elapsed.
index block wasted 225182 times, 169 milliseconds elapsed.
data block access after 144818 times, 269 milliseconds elapsed.
data block wasted 225182 times, 468 milliseconds elapsed.
file search access after 370000 times, 152 milliseconds elapsed.
file search wasted 226451 times, 82 milliseconds elapsed.
table cache access after 600000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 372191 times, 202 milliseconds elapsed.
filter block wasted 227809 times, 124 milliseconds elapsed.
index block access after 148709 times, 115 milliseconds elapsed.
index block wasted 231291 times, 173 milliseconds elapsed.... finished 400000 ops                              
data block access after 148709 times, 274 milliseconds elapsed.
data block wasted 231291 times, 476 milliseconds elapsed.
table cache access after 610000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 378379 times, 206 milliseconds elapsed.
filter block wasted 231621 times, 126 milliseconds elapsed.
file search access after 380000 times, 156 milliseconds elapsed.
file search wasted 232621 times, 85 milliseconds elapsed.
table cache access after 620000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 384561 times, 209 milliseconds elapsed.
filter block wasted 235439 times, 128 milliseconds elapsed.
index block access after 152594 times, 118 milliseconds elapsed.
index block wasted 237406 times, 178 milliseconds elapsed.
data block access after 152594 times, 279 milliseconds elapsed.
data block wasted 237406 times, 484 milliseconds elapsed.
file search access after 390000 times, 160 milliseconds elapsed.
file search wasted 238707 times, 87 milliseconds elapsed.
table cache access after 630000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 390812 times, 212 milliseconds elapsed.
filter block wasted 239188 times, 130 milliseconds elapsed.
table cache access after 640000 times, 0 milliseconds elapsed.
table cache wasted 0 times, 0 milliseconds elapsed.
filter block access after 397029 times, 216 milliseconds elapsed.
filter block wasted 242971 times, 132 milliseconds elapsed.
index block access after 156613 times, 121 milliseconds elapsed.
